14,3579.0,7.94,259.608696,365.860000,103.471415,259.000000,365.900000,101.420323,52.0,27.2,105.90,28.092310,243.636699,70.732214,1.144438,257.635748,1713.800000,117.3,1.2,62.5724,41.23100,NaN,NaN,93.2,91.981248,NaN,793.7,NaN,0.661000,NaN,230.000000
15,3579.0,9.53,239.423077,342.270000,103.200466,239.000000,342.300000,104.180000,58.0,34.6,105.70,35.099734,313.851050,79.580736,1.657555,327.843001,2353.500000,129.7,1.7,62.5724,41.23100,NaN,NaN,92.0,90.796941,NaN,793.7,NaN,0.661000,NaN,201.000000
16,3579.0,11.11,213.428571,312.270000,103.187111,212.000000,312.300000,103.000000,61.0,41.2,105.20,41.113816,395.000596,85.502056,2.591600,410.017348,3085.500000,139.7,2.7,62.5724,41.23100,NaN,NaN,93.7,92.474710,NaN,793.7,NaN,0.661000,NaN,172.000000
17,3579.0,12.70,194.242424,291.740000,103.229928,194.000000,291.700000,103.917419,62.0,43.7,104.50,44.143173,435.037302,86.214577,3.160148,449.645211,3534.400000,137.7,3.2,62.5724,41.23100,NaN,NaN,89.6,88.428325,NaN,793.7,NaN,0.661000,NaN,157.000000
18,3579.0,14.29,166.000000,263.030000,107.377560,166.000000,263.000000,107.536667,63.0,49.2,103.40,49.753845,494.590862,88.071787,3.510618,509.046953,4071.600000,142.2,3.6,62.5724,41.23100,NaN,NaN,90.3,89.119171,NaN,793.7,NaN,0.661000,NaN,141.000000
19,3582.5,9.53,206.000000,292.000000,105.507978,206.000000,292.000000,105.030000,56.0,37.4,104.60,37.791779,273.400000,59.900000,0.800000,285.536540,2085.000000,94.0,0.7,62.6000,NaN,49.7000,NaN,92.1,90.895633,NaN,783.0,NaN,0.672000,NaN,172.000000
20,3653.0,7.94,323.100000,440.5,108.886435,314.0000,442.7,99.167355,37.0,14.0,105.42,16.204686,310.780642,150.074704,1.203484,337.720255,1784.0,492.8,2.5,63.6,53.27,56.7,56.8,99.4,98.100173,0.787416,798.0,1000.0,0.65400,4.232370,385.415949
21,3653.0,9.53,272.692308,388.7,89.652839,268.0000,388.6,86.747194,48.0,21.0,105.32,22.031064,375.366899,138.977372,0.859212,398.396309,3127.0,238.3,1.0,63.6,53.27,56.7,56.8,99.7,98.396250,0.787416,798.0,1000.0,0.65400,4.714503,295.502880
22,3653.0,12.70,202.153846,308.8,97.877045,197.0000,308.7,92.457903,54.0,35.0,105.22,35.406201,473.779186,151.792127,0.696574,496.806748,3895.7,245.0,0.8,63.6,53.27,56.7,56.8,99.2,97.902788,0.787416,798.0,1000.0,0.65400,5.727870,255.681127
23,3653.0,14.29,165.846154,270.5,79.952750,162.0000,270.4,81.146774,52.0,34.0,105.12,33.825779,488.090219,143.145832,0.426721,509.734296,5129.0,221.2,0.4,63.6,53.27,56.7,56.8,98.9,97.606711,0.787416,798.0,1000.0,0.65400,5.775314,233.960444
24,3653.0,15.88,138.866667,239.3,80.732932,136.0000,239.3,79.541129,51.0,38.0,105.02,37.262202,492.514302,137.675665,0.408536,513.331271,5235.6,209.7,0.4,63.6,53.27,56.7,56.8,100.8,99.481865,0.787416,798.0,1000.0,0.65400,5.764900,223.109461
25,3653.0,14.29,149.888889,251.3,73.306638,151.0000,285.3,72.579258,50.0,NaN,100.21,31.994166,459.306216,114.878435,0.341010,476.676176,5209.5,172.5,0.3,63.6,53.27,56.7,56.8,97.0,95.731557,0.787416,798.0,1000.0,0.65400,5.250915,199.627612
26,3653.0,11.11,191.411765,296.8,76.572068,192.0000,296.8,76.819516,50.0,NaN,102.38,24.801975,355.015451,109.274448,0.329124,371.538077,3705.5,164.0,0.3,63.6,53.27,56.7,56.8,98.0,96.718480,0.787416,798.0,1000.0,0.65400,4.248553,245.683357
27,3650.0,7.94,337.108108,458.6,91.045545,333.0000,458.5,89.433677,60.0,90.3,105.60,31.177723,287.950295,106.662690,0.487666,306.243434,2519.8,163.0,0.5,63.6,47.33,55.4,55.2,89.6,88.428325,0.821344,795.0,1000.0,0.68218,3.724432,294.587295
28,3650.0,9.53,325.842105,452.8,97.787995,325.0000,452.7,98.179065,66.0,95.5,105.49,40.511940,402.789179,143.005731,2.184086,429.876648,3517.8,218.9,2.2,63.6,47.33,55.4,55.2,85.5,84.381939,0.821344,795.0,1000.0,0.68218,5.170166,282.244410
29,3650.0,12.70,299.555556,437.3,103.108052,299.0000,437.2,105.977097,74.0,103.6,105.47,51.379220,654.562299,230.979759,4.556071,692.794005,5599.8,354.6,4.7,63.6,47.33,55.4,55.2,93.8,92.573402,0.821344,795.0,1000.0,0.68218,8.400534,280.561529
30,3650.0,14.29,280.333333,426.2,107.062626,280.0000,426.1,106.771290,75.0,106.8,105.42,52.762798,742.114255,272.769610,6.246334,787.263871,6020.6,421.6,6.4,63.6,47.33,55.4,55.2,92.3,91.093018,0.821344,795.0,1000.0,0.68218,9.636917,292.240697
31,3650.0,15.87,256.210526,414.0,109.784475,255.0000,413.9,109.390323,75.0,110.2,105.36,55.513904,846.816143,302.621077,8.340288,896.908271,6943.1,469.6,8.1,63.6,47.33,55.4,55.2,87.7,86.553170,0.821344,795.0,1000.0,0.68218,10.931155,284.084112
32,3650.0,14.29,271.473684,414.8,108.633163,271.0000,414.7,108.640000,74.0,NaN,105.35,53.125239,720.269307,262.014166,6.011752,763.638663,5914.3,401.1,6.1,63.6,47.33,55.4,55.2,96.3,95.040711,0.821344,795.0,1000.0,0.68218,9.327572,289.183504
33,3650.0,11.11,297.677419,424.5,100.126341,298.0000,424.5,102.254286,70.0,NaN,105.37,44.884050,497.155781,179.763852,3.289543,526.909988,4204.5,274.0,3.3,63.6,47.33,55.4,55.2,88.2,87.046632,0.821344,795.0,1000.0,0.68218,6.418263,287.517515
34,3653.0,9.53,298.571429,403.4,111.381880,298.0000,402.9,111.612903,64.0,32.0,104.42,42.440340,366.218938,118.276961,1.469333,388.184439,2724.6,184.3,1.5,63.6,43.40,54.9,52.7,88.8,87.638786,0.823536,788.9,1000.0,0.68400,4.587645,254.839032
35,3653.0,11.11,285.650000,399.2,121.682930,288.0000,396.6,123.616800,68.0,36.0,104.42,49.178736,470.288002,145.034547,2.270067,495.845359,3324.9,229.5,2.3,63.6,43.40,54.9,52.7,87.4,86.257094,0.823536,788.9,1000.0,0.68400,5.833182,243.234996
36,NaN,14.29,221.800000,NaN,107.555531,222.0000,NaN,106.770000,69.0,NaN,NaN,52.221790,601.500000,167.100000,1.000000,629.440120,5020.0,254.0,1.0,63.6,NaN,NaN,NaN,90.8,89.612633,0.824330,788.4,1000.0,0.68466,7.275189,219.042279
37,3572.0,6.35,251.286000,341.5,106.000000,251.2860,345.0,114.700000,25.0,NaN,104.90,26.500000,148.196000,40.000000,0.000000,NaN,1768.6,98.2,0.0,30.0,38.59,51.3,51.7,94.8,93.560326,NaN,780.0,NaN,0.66200,NaN,270.000000
38,3572.0,9.53,237.100500,330.0,105.900000,237.1005,328.7,103.800000,31.0,NaN,104.70,38.500000,304.633000,76.600000,0.000000,NaN,2315.9,122.1,0.0,30.0,38.59,51.3,51.7,94.8,93.560326,NaN,780.0,NaN,0.66200,NaN,251.000000
39,3572.0,11.11,222.915000,316.0,108.900000,222.9150,316.1,108.700000,37.0,NaN,104.60,45.000000,389.857000,91.800000,1.100000,NaN,2998.1,143.5,1.2,30.0,38.59,51.3,51.7,103.6,102.245250,NaN,780.0,NaN,0.66200,NaN,236.000000
40,3572.0,12.70,222.915000,301.600000,101.700000,222.91500,329.70000,108.400000,37.0,NaN,104.500,48.200000,472.620000,102.300000,2.400000,NaN,4013.400000,158.9,2.4,30.0,38.59,51.3,51.7,98.0,96.718480,NaN,780.0,NaN,0.662,NaN,217.0
41,3588.5,7.94,258.000000,359.900000,100.200000,258.00000,359.90000,100.200000,57.0,33.0,105.100,33.200000,235.784000,59.600000,1.300000,247.228500,1839.200000,94.7,1.2,30.0,40.39,49.4,NaN,97.6,96.323711,NaN,792.0,NaN,0.683,NaN,200.0
42,3588.5,9.53,250.300000,346.900000,98.900000,248.00000,346.90000,98.800000,62.0,38.5,104.880,39.000000,326.312000,74.000000,2.600000,340.130400,2690.920702,119.1,2.7,30.0,40.39,49.4,NaN,95.5,94.251172,NaN,792.0,NaN,0.683,NaN,180.0
43,3588.5,11.11,232.000000,330.500000,94.500000,232.00000,330.50000,93.100000,66.0,42.9,104.500,43.300000,415.321000,88.700000,3.800000,429.844990,3706.486907,138.7,3.9,30.0,40.39,49.4,NaN,90.3,89.119171,NaN,792.0,NaN,0.683,NaN,169.0
44,3588.5,12.70,214.200000,314.200000,96.900000,215.00000,314.20000,97.000000,68.0,47.9,104.000,47.800000,489.673000,98.600000,4.700000,506.459420,4437.442082,159.2,4.9,30.0,40.39,49.4,NaN,92.0,90.796941,NaN,792.0,NaN,0.683,NaN,160.0
45,3588.5,14.29,193.000000,297.500000,98.200000,193.00000,297.50000,98.300000,68.0,51.0,103.400,51.200000,554.811000,109.100000,5.700000,571.836300,5035.740014,170.4,5.8,30.0,40.39,49.4,NaN,93.2,91.981248,NaN,792.0,NaN,0.683,NaN,156.0
46,3588.5,12.70,206.000000,306.900000,97.200000,206.00000,306.80000,97.600000,67.0,NaN,103.760,48.200000,490.355000,94.700000,4.500000,505.132700,4386.745588,149.6,4.6,30.0,40.39,49.4,NaN,92.5,91.290402,NaN,792.0,NaN,0.683,NaN,153.0
47,NaN,9.53,215.000000,NaN,100.369642,215.00000,NaN,100.260000,58.0,NaN,NaN,37.535415,285.000000,55.400000,0.500000,296.329800,2291.000000,91.0,0.5,30.0,NaN,NaN,NaN,92.9,91.685171,NaN,781.0,NaN,0.665,NaN,152.0
48,3559.5,6.35,307.014750,399.423150,99.228073,297.00000,396.70000,99.030750,49.6,26.0,107.620,26.270447,167.322980,68.614829,1.382565,183.846813,1146.000000,100.0,1.3,22.1,42.98,48.1,46.6,96.5,95.238095,NaN,NaN,NaN,NaN,NaN,NaN
49,3559.5,9.53,289.789500,390.810525,100.820932,285.00000,386.80000,100.650440,59.9,37.9,107.500,38.187472,357.347816,151.630156,2.891253,393.863249,2671.000000,222.0,3.0,22.1,42.98,48.1,46.6,97.6,96.323711,NaN,NaN,NaN,NaN,NaN,NaN
50,3559.5,12.70,264.356925,376.422375,101.831624,259.00000,373.90000,102.065870,66.8,48.6,107.400,48.906680,554.166944,248.055288,4.705913,613.903363,4437.000000,364.0,5.0,22.1,42.98,48.1,46.6,97.8,96.521095,NaN,NaN,NaN,NaN,NaN,NaN
51,3559.5,14.29,245.105175,366.695175,101.264891,241.00000,372.80000,101.153010,68.5,52.0,107.200,52.258438,630.620154,284.276934,5.208313,699.079248,5207.000000,416.0,5.0,22.1,42.98,48.1,46.6,96.8,95.534172,NaN,NaN,NaN,NaN,NaN,NaN
52,3570.0,7.94,277.916667,381.260000,89.587422,278.00000,379.20000,88.880850,52.0,25.6,106.320,25.939783,219.548582,102.507459,1.933761,238.350384,1942.000000,146.0,2.0,22.1,40.06,41.7,42.1,85.6,84.480632,NaN,NaN,NaN,NaN,NaN,NaN
53,3570.0,9.53,268.944444,378.820000,91.795116,269.00000,373.00000,91.437140,58.0,33.4,106.350,33.670695,312.677955,143.396675,4.419035,338.981324,2873.000000,205.0,4.3,22.1,40.06,41.7,42.1,87.6,86.454478,NaN,NaN,NaN,NaN,NaN,NaN
54,3570.0,11.11,260.305556,372.620000,94.275806,259.00000,365.10000,94.226270,64.0,40.7,106.340,40.776275,393.565879,187.108940,6.635298,427.888294,3692.000000,269.0,7.0,22.1,40.06,41.7,42.1,89.6,88.428325,NaN,NaN,NaN,NaN,NaN,NaN
55,3570.0,12.70,249.083333,364.640000,96.180334,248.00000,356.70000,96.333940,65.0,45.0,106.300,44.925875,464.364247,219.667867,9.157682,504.660492,4383.000000,318.0,9.3,22.1,40.06,41.7,42.1,90.6,89.415248,NaN,NaN,NaN,NaN,NaN,NaN
56,3570.0,14.29,229.111111,356.050000,102.962476,229.00000,345.50000,110.259280,70.0,50.7,106.250,50.907904,557.377931,264.386916,11.222107,605.877714,5030.000000,390.0,11.2,22.1,40.06,41.7,42.1,93.2,91.981248,NaN,NaN,NaN,NaN,NaN,NaN
57,3480.0,6.35,331.332750,432.049800,97.747639,331.33275,432.04980,97.747639,44.0,22.0,106.300,21.712269,184.861829,65.014017,0.728749,193.772872,1324.000000,91.1,0.7,55.9,45.17,62.0,61.3,96.3,95.040711,NaN,NaN,NaN,NaN,NaN,NaN
58,3480.0,9.53,320.187000,421.714650,99.540913,320.18700,421.71465,99.540913,57.0,35.0,106.414,35.598659,392.030839,137.230016,0.380387,410.840051,3049.000000,192.2,0.4,55.9,45.17,62.0,61.3,96.7,95.435480,NaN,NaN,NaN,NaN,NaN,NaN
59,3480.0,11.11,306.001500,413.406000,97.632493,306.00150,413.40600,97.632493,62.0,41.0,106.370,41.556189,499.103481,172.148253,0.708122,522.698705,4138.000000,238.9,0.7,55.9,45.17,62.0,61.3,95.3,94.053787,NaN,NaN,NaN,NaN,NaN,NaN
60,3480.0,12.70,277.630500,400.943025,97.079649,277.63050,400.943025,97.079649,67.0,48.0,106.300,46.829613,614.522024,212.284320,1.158116,645.270097,5300.00,293.4,1.2,55.9000,45.1700,62.0,61.3,95.2,93.955095,NaN,NaN,NaN,NaN,NaN,NaN
61,3480.0,14.29,264.458250,385.845600,103.065861,264.45825,385.845600,103.065861,67.0,50.0,106.200,49.950135,688.717396,264.000000,4.000341,726.956166,5609.00,366.4,4.1,55.9000,45.1700,62.0,61.3,92.7,91.487787,NaN,NaN,NaN,NaN,NaN,NaN
62,3480.6,7.94,276.000000,376.653000,97.054138,276.00000,376.600000,97.196846,53.3,29.0,105.970,29.407191,246.487000,75.315000,1.480000,258.685744,2012.00,117.0,1.5,63.5193,39.7000,NaN,NaN,93.4,92.178633,NaN,NaN,NaN,NaN,NaN,NaN
63,3480.6,9.53,272.300000,373.775000,95.573055,272.00000,366.800000,93.293900,54.3,35.8,106.010,35.888389,347.959000,97.659000,3.710000,363.848900,3035.00,150.0,3.5,63.5193,39.7000,NaN,NaN,95.4,94.152480,NaN,NaN,NaN,NaN,NaN,NaN
64,3480.6,11.11,261.800000,363.642000,94.656410,262.00000,354.000000,94.025223,61.9,40.9,105.950,40.903407,444.391000,119.474000,3.523000,463.560542,4049.10,182.7,3.5,63.5193,39.7000,NaN,NaN,90.9,89.711325,NaN,NaN,NaN,NaN,NaN,NaN
65,3480.6,12.70,246.700000,351.180000,97.418041,245.00000,341.200000,100.192825,64.4,45.2,105.850,45.138028,515.363000,134.335000,4.416000,536.956394,4662.42,207.1,4.4,63.5193,39.7000,NaN,NaN,90.3,89.119171,NaN,NaN,NaN,NaN,NaN,NaN
66,3478.5,9.53,260.000000,347.000000,93.852163,260.00000,345.700000,94.363065,57.0,34.3,106.510,35.293837,347.857014,67.787400,5.488664,360.525189,3019.10,104.0,5.6,63.5193,39.4921,NaN,NaN,87.9,86.750555,NaN,779.8,NaN,0.668,NaN,152.0
67,3478.5,11.11,248.136364,342.000000,94.360181,248.00000,335.400000,94.184839,60.0,38.5,106.480,40.519491,448.199811,79.315899,5.451724,462.624893,4002.50,122.7,5.6,63.5193,39.4921,NaN,NaN,87.9,86.750555,NaN,779.8,NaN,0.668,NaN,138.0
68,NaN,12.70,200.000000,NaN,102.135191,200.00000,NaN,102.230000,66.0,NaN,NaN,48.368744,479.100000,80.900000,0.700000,492.602910,4109.00,416.0,0.7,63.5000,NaN,NaN,NaN,93.0,91.783864,NaN,776.7,NaN,0.670,NaN,131.0
69,3564.3,6.35,348.000000,457.000000,97.834809,348.00000,457.500000,98.089097,46.3,22.6,106.944,21.682105,198.978926,67.385520,0.217591,212.011503,1438.80,106.8,0.2,33.7000,47.9300,57.7,58.0,95.1,93.856403,NaN,NaN,NaN,NaN,NaN,NaN
70,3564.3,7.94,345.000000,453.000000,98.682454,345.00000,453.300000,98.454839,52.7,29.4,107.050,30.095862,305.839333,94.690474,0.603767,324.153075,2291.40,155.0,0.6,33.7000,47.9300,57.7,58.0,95.2,93.955095,NaN,NaN,NaN,NaN,NaN,NaN
71,3564.3,11.11,321.000000,438.500000,101.449032,321.00000,438.900000,101.147742,64.6,43.3,107.060,44.035277,543.822742,160.477688,1.758198,574.860885,4419.00,258.9,1.8,33.7000,47.9300,57.7,58.0,97.3,96.027634,NaN,NaN,NaN,NaN,NaN,NaN
72,3564.3,12.70,300.857143,427.900000,101.353141,301.00000,428.300000,101.274839,66.4,46.5,107.030,48.576504,678.314813,196.305677,2.439591,716.282770,5688.20,319.5,2.6,33.7000,47.9300,57.7,58.0,96.2,94.942018,NaN,NaN,NaN,NaN,NaN,NaN
73,3564.3,14.29,280.000000,414.800000,99.070501,280.00000,415.000000,99.075581,71.2,51.9,106.900,51.965131,732.842178,209.888058,3.234125,773.437763,6345.30,331.6,3.3,33.7000,47.9300,57.7,58.0,97.0,95.731557,NaN,NaN,NaN,NaN,NaN,NaN
74,3560.0,7.94,304.086957,415.690000,91.173056,306.00000,415.000000,87.516820,56.0,28.1,106.800,28.252343,243.294650,114.597570,1.180658,262.639901,2209.70,166.2,1.1,33.7000,43.0400,49.5,50.7,86.5,85.368863,NaN,NaN,NaN,NaN,NaN,NaN
75,3560.0,9.53,300.000000,410.660000,93.880421,300.00000,408.800000,92.280440,64.5,35.7,106.870,36.226473,338.211708,159.005150,5.003993,360.397931,3186.00,232.0,4.8,33.7000,43.0400,49.5,50.7,87.6,86.454478,NaN,NaN,NaN,NaN,NaN,NaN
76,3560.0,11.11,288.500000,403.420000,93.628145,288.00000,400.800000,93.910020,67.6,41.9,106.840,42.185262,426.444826,209.712763,6.882270,455.706639,4245.00,305.0,6.8,33.7000,43.0400,49.5,50.7,87.9,86.750555,NaN,NaN,NaN,NaN,NaN,NaN
77,3560.0,12.70,275.833333,395.330000,96.752143,275.00000,392.400000,96.628060,70.0,46.4,106.800,46.532798,504.636044,245.064253,8.104391,538.830612,4973.00,359.8,8.1,33.7000,43.0400,49.5,50.7,89.7,88.527017,NaN,NaN,NaN,NaN,NaN,NaN
78,3560.0,14.29,255.916667,384.930000,101.048229,255.00000,381.200000,101.139150,70.5,50.7,106.740,50.654549,614.456890,293.863528,10.288150,655.461140,5889.07,437.2,10.3,33.7000,43.0400,49.5,50.7,91.9,90.698248,NaN,NaN,NaN,NaN,NaN,NaN
79,3558.0,12.70,216.000000,309.400000,101.981022,215.00000,311.800000,100.950000,67.0,47.7,103.000,47.885399,483.700000,88.500000,1.700000,499.622850,4105.00,132.6,1.6,33.7000,NaN,58.8,NaN,93.5,92.277325,NaN,NaN,NaN,NaN,NaN,NaN
80,3640.5,6.35,270.760151,403.00,105.384230,270.760151,404.8,105.950323,47.0,NaN,104.000,22.445078,182.449315,49.431587,0.320460,191.757604,1239.40,80.0,0.3,63.3000,42.86,50.8,51.2,102.4,101.060943,NaN,784.00,NaN,0.679,NaN,212.0
81,3640.5,9.53,244.449332,396.60,108.491570,244.449332,397.3,108.117097,59.0,NaN,107.071,36.269047,383.719622,93.846672,0.446545,401.391397,2827.30,151.9,0.4,63.3000,42.86,50.8,51.2,97.0,95.731557,NaN,792.00,NaN,0.679,NaN,194.0
82,3640.5,11.11,235.658193,390.00,107.785976,235.658193,390.1,108.501613,62.0,NaN,105.000,42.718857,498.603521,117.470965,1.106618,520.724411,3817.50,185.2,1.1,63.3000,42.86,50.8,51.2,103.7,102.343943,NaN,792.00,NaN,0.679,NaN,187.0
83,3640.5,12.70,227.864812,384.40,110.165932,227.864812,381.3,110.190000,64.0,NaN,104.900,47.986469,612.205113,139.526667,0.651676,638.478636,4835.00,222.6,0.7,63.3000,42.86,50.8,51.2,103.8,102.442635,NaN,792.00,NaN,0.679,NaN,180.0
84,3667.0,7.94,264.000000,362.80,95.601217,263.000000,362.9,95.335032,49.0,26.1,105.540,26.439873,243.222903,61.334611,1.371589,255.245858,1924.90,101.5,1.3,63.3000,39.02,48.3,50.9,93.1,91.882556,NaN,787.00,NaN,0.665,NaN,198.0
85,3667.0,9.53,256.000000,359.30,96.597383,256.000000,359.3,97.321839,55.0,33.4,105.570,33.688653,353.215584,77.987686,3.496397,366.859127,2856.20,123.1,3.5,63.3000,39.02,48.3,50.9,92.8,91.586479,NaN,787.00,NaN,0.665,NaN,174.0
86,3667.0,11.11,249.272727,354.00,98.952402,249.000000,354.0,40.739839,60.0,39.2,105.560,39.666828,451.476632,98.200438,3.891248,468.655780,3766.50,154.0,3.9,63.3000,39.02,48.3,50.9,94.8,93.560326,NaN,787.00,NaN,0.665,NaN,171.0
87,3667.0,12.70,239.636364,348.10,100.101296,239.000000,348.1,45.060355,64.0,43.7,105.510,44.072392,537.870111,113.090654,5.187693,557.654855,4529.60,176.6,5.3,63.3000,39.02,48.3,50.9,95.2,93.955095,NaN,787.00,NaN,0.665,NaN,165.0
88,3667.0,14.29,223.111111,340.00,102.226066,221.000000,340.0,47.846548,66.0,47.8,105.440,48.171090,653.029488,134.344488,6.576014,676.532915,5557.80,206.0,6.6,63.3000,39.02,48.3,50.9,96.0,94.744634,NaN,787.00,NaN,0.665,NaN,162.0
89,3670.0,7.94,264.000000,359.46,96.632335,264.000000,359.2,96.284828,51.1,26.6,105.200,26.721265,239.136611,74.174471,2.521221,252.794653,1868.00,107.0,2.5,63.3000,37.19,48.0,50.2,94.1,92.869479,NaN,NaN,NaN,NaN,NaN,NaN
90,3670.0,9.53,254.652632,354.05,97.732231,254.000000,352.1,97.456688,57.3,34.3,105.200,34.300860,335.805809,98.099903,3.920862,354.703772,2730.00,141.4,3.9,63.3000,37.19,48.0,50.2,95.0,93.757710,NaN,NaN,NaN,NaN,NaN,NaN
91,3670.0,11.11,243.915789,345.57,98.489317,242.000000,342.7,97.216438,62.7,NaN,105.140,40.213198,432.325740,117.408226,5.216374,454.744187,3626.00,169.1,5.2,63.3000,37.19,48.0,50.2,91.4,90.204787,NaN,NaN,NaN,NaN,NaN,NaN
92,3670.0,12.70,229.894737,336.30,102.403780,228.000000,333.1,102.293098,65.1,44.8,105.040,44.739639,503.754978,134.481726,6.656156,528.667649,4152.00,195.9,6.7,63.3000,37.19,48.0,50.2,95.8,94.547249,NaN,778.80,NaN,0.674,NaN,140.0
93,3670.0,14.29,212.495413,323.77,100.802196,211.000000,319.3,95.843582,67.1,48.1,104.900,48.142624,606.991562,153.017733,9.166526,635.339613,5207.00,221.3,9.2,63.3000,37.19,48.0,50.2,95.0,93.757710,NaN,NaN,NaN,NaN,NaN,NaN
94,3668.5,9.53,248.000000,340.00,94.020527,248.000000,339.8,94.195097,59.0,32.4,104.853,33.514286,338.633268,66.589093,1.391210,350.547447,2868.60,105.2,1.4,72.5398,36.75,48.4,49.7,88.8,87.638786,NaN,782.53,NaN,0.660,NaN,154.0
95,3668.5,11.11,239.000000,334.00,95.505153,239.000000,331.7,95.884226,61.0,38.6,104.834,39.285791,432.742012,77.906597,2.018984,445.715480,3773.00,122.8,2.0,72.5398,36.75,48.4,49.7,88.1,86.947940,NaN,782.53,NaN,0.660,NaN,141.0
96,3668.5,12.70,223.888889,326.00,94.892090,223.000000,324.0,95.523484,64.0,42.7,104.740,42.913790,514.101737,91.241421,2.799076,528.931267,4590.30,142.1,2.7,72.5398,36.75,48.4,49.7,88.8,87.638786,NaN,782.53,NaN,0.660,NaN,139.0
97,3668.5,14.29,206.000000,318.00,97.270564,205.000000,312.5,95.523484,66.0,46.9,104.643,46.715433,608.775918,102.942937,3.226368,625.486783,5452.40,161.1,3.3,72.5398,36.75,48.4,49.7,88.9,87.737478,NaN,782.53,NaN,0.660,NaN,132.0
